Date and Time of initial call,Date and time of Ranger response,Property,Location,Species Description,Call Source,Species Status,Animal Condition,Duration of Response,Age,Animal Class,311SR Number,Final Ranger Action,# of Animals,PEP Response,Animal Monitored,Rehabilitator,Hours spent monitoring,Police Response,ESU Response,ACC Intake Number
05/21/2021 10:30:00 AM,05/21/2021 10:35:00 AM,Oak Grove Park,Oak Grove Park,Red-tailed Hawk,Employee,Native,Healthy,0.5,Juvenile,Raptors,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
05/21/2021 01:50:00 PM,05/21/2021 01:55:00 PM,Forest Park,"Forest Park Dr on Myrtle Ave Bridge 40.702206184611015, -73.85073833150923",Raccoon,Employee,Native,Unhealthy,2.5,Juvenile,Small Mammals-RVS,311-06337387,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,160063
05/21/2021 08:45:00 AM,05/21/2021 08:45:00 AM,Forest Park,"Forest Park Shops, gated playground equipment area in front",Cat,Public,Domestic,Unhealthy,0.75,Adult,Domestic,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/20/2021 12:30:00 PM,05/20/2021 12:30:00 PM,Kissena Park,Kissena Lake,Python (Unknown),Employee,Exotic,Healthy,2.5,Adult,Terrestrial Reptile or Amphibian,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/19/2021 10:30:00 AM,05/19/2021 10:30:00 AM,Kissena Park,Rose and Oak Avenue,Mallard Duck,Central,Native,Healthy,0.5,Adult;#Infant,Birds,NA,Advised/Educated others,5,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/19/2021 11:33:00 AM,05/19/2021 11:33:00 AM,Alley Pond Park,Oakland Lake,Canada Goose,Observed by Ranger,Native,Injured,0.5,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/12/2021 04:04:00 PM,05/14/2021 08:45:00 AM,Socrates Sculpture Park,Hallets Cove Beach,Mute Swan,Public,Invasive,Injured,3.5,Adult,Birds,311-06256970,Rehabilitator,1,FALSE,TRUE,Wild Bird Fund,2,FALSE,FALSE,NA
05/13/2021 11:15:00 AM,05/13/2021 11:16:00 AM,Kissena Park,Kissena Pond trail to the right of Rose Avenue and Oak Avenue,Mute Swan,Employee,Invasive,Healthy,0.75,Adult,Birds,NA,Advised/Educated others,2,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/12/2021 04:04:00 PM,05/13/2021 09:00:00 AM,Socrates Sculpture Park,Hallet's Cove Beach,Mute Swan,Public,Invasive,Injured,2,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,1.5,FALSE,FALSE,NA
05/12/2021 04:04:00 PM,05/12/2021 04:34:00 PM,Socrates Sculpture Park,Hallet's Cove Beach,Mute Swan,Public,Invasive,Injured,2.5,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,1.25,FALSE,FALSE,NA
05/12/2021 08:45:00 AM,05/12/2021 09:00:00 AM,Rockaway Beach and Boardwalk,Between Beach 32-45,Dog,Employee,Domestic,Healthy,1.5,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
08/12/2020 12:15:00 PM,08/12/2020 12:30:00 PM,Baisley Pond Park,111th Ave,Duck (Unknown),Central,Native,Injured,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/11/2021 11:10:00 AM,05/11/2021 11:10:00 AM,Alley Pond Park,Oakland Lake near Cloverdale Blvd and 46 Ave,Canada Goose,Observed by Ranger,Native,Unhealthy,0.5,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/10/2021 01:00:00 PM,05/10/2021 01:15:00 PM,Alley Pond Park Oakland Lake,Oakland Lake near Cloverdale Blvd and 46 Ave,Canada Goose,Central,Native,Injured,0.75,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/08/2021 02:30:00 PM,05/08/2021 03:15:00 PM,Flushing Meadows Corona Park,Fountain of the Planets,American Robin,Central,Native,Injured,3.5,Adult,Birds,311-06201210,Rehabilitator,1,TRUE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
05/08/2021 08:56:00 AM,05/08/2021 09:03:00 AM,Alley Pond Park,"White Trail 40.7496885, -73.7438607",Raccoon,Public,Native,Unhealthy,3.5,Juvenile,Small Mammals-RVS,311-06199923,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,158745
05/07/2021 10:27:00 AM,05/07/2021 10:30:00 AM,Forest Park,"Myrtle Ave and Freedom Dr 40.701828933636016, -73.84943537384547",Raccoon,Employee,Native,Unhealthy,2.5,Juvenile,Small Mammals-RVS,311-06190462,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,116342
05/05/2021 05:03:00 PM,05/06/2021 01:45:00 PM,Hallets Cove Park,Hallets Cove shoreline,Domestic Duck,Other,Domestic,Injured,4,Adult,Domestic;#Birds,311-06182201,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
05/04/2021 01:15:00 PM,05/04/2021 01:28:00 PM,Flushing Meadows Corona Park,Boathouse parking lot,Domestic Duck,Employee,Domestic,Injured,1,Adult,Domestic;#Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/04/2021 08:30:00 AM,05/04/2021 08:44:00 AM,Alley Pond Park,"Oakland Lake, Cloverdale Blvd and 46 Ave",Canada Goose,Central,Native,Injured,1,Adult,Birds,NA,Monitored Animal,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/03/2021 04:55:00 PM,05/03/2021 05:00:00 PM,Kissena Park,Near bocce courts,Domestic Goose,Central,Domestic,Injured,0.75,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/02/2021 10:45:00 AM,05/02/2021 10:45:00 AM,Flushing Meadows Corona Park,Pat Dolan Trail,Muskrat,Observed by Ranger,Native,DOA,0.25,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
05/01/2021 04:40:00 PM,05/01/2021 04:50:00 PM,Broad Channel American Park,Parking Lot,Herring Gull,Central,Native,Injured,2,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/30/2021 12:00:00 PM,04/30/2021 12:00:00 PM,Rockaway Beach and Boardwalk,Shoreline and Beach 56th Place,Great Black-backed Gull,Employee,Native,Injured,2.5,Adult,Birds,311-06119641,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,115933
04/28/2021 11:35:00 AM,04/28/2021 11:35:00 AM,Forest Park,Behind Forest Park Visitor Center,American Robin,Observed by Ranger,Native,DOA,0.15,Infant,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/26/2021 03:25:00 PM,04/26/2021 03:30:00 PM,Forest Park,"40.699907, -73.854678",Raccoon,Public,Native,DOA,0.25,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/27/2021 04:30:00 PM,04/28/2021 09:00:00 AM,Bayswater Park,Bay 32nd St and Beach Channel Dr,Cat,Central,Domestic,Unhealthy,1,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/27/2021 06:00:00 PM,04/28/2021 08:30:00 AM,Forest Park,Golf course parking lot,Raccoon,Public,Native,DOA,0.5,Adult,Small Mammals-RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/27/2021 05:00:00 PM,04/27/2021 05:00:00 PM,Forest Park,"40.700348, -73.859968",Raccoon,Employee,Native,Injured,1.25,Juvenile,Small Mammals-RVS,311-06091747,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,115735
04/27/2021 08:54:00 AM,04/27/2021 09:15:00 AM,Highland Park,"Near the tennis courts, Jamaica Ave & Warwick St.",Virginia Opossum,Employee,Native,Unhealthy,1.25,Adult,Small Mammals-non RVS,311-06087023,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,115680
04/26/2021 03:15:00 PM,04/26/2021 03:20:00 PM,Forest Park,Mary Whalen Playground,Raccoon,Employee,Native,Unhealthy,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/25/2021 02:40:00 PM,04/25/2021 02:40:00 PM,Baisley Pond Park,"155th St and 121st Ave, near Mother Carter Garden",Dog,Observed by Ranger,Domestic,Healthy,2,Adult,Domestic,311-06071632,ACC,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,115612
04/24/2021 12:26:00 PM,04/24/2021 12:30:00 PM,Fort Totten Park,Building 134,Eastern Gray Squirrel,Public,Native,Healthy,3,Juvenile,Small Mammals-non RVS,311-06061449,Rehabilitator,3,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
04/23/2021 08:09:00 AM,04/23/2021 08:24:00 AM,Baisley Pond Park,"Lakeview Blvd E, between 118 Ave and 119 Ave",Raccoon,Employee,Native,Healthy,3,Infant,Small Mammals-RVS,311-06047542,Rehabilitator,5,FALSE,FALSE,Leslie Hyder,NA,FALSE,FALSE,NA
04/22/2021 05:00:00 PM,04/22/2021 05:03:00 AM,Flushing Meadows Corona Park,Tide Gate Bridge,Double-crested Cormorant,Public,Native,Injured,2,Adult,Birds,311-06043918,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
04/22/2021 12:00:00 PM,04/22/2021 12:00:00 PM,Bayswater Park,"40.59793021807102, -73.76807871895754",Atlantic Menhaden,Observed by Ranger,Native,DOA,0.5,Adult,Fish-numerous quantity,NA,Advised/Educated others,75,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/21/2021 05:30:00 PM,04/21/2021 05:40:00 PM,Cunningham Park,210th St and 68th Ave,Eastern Gray Squirrel,Public,Native,DOA,1,Adult,Small Mammals-non RVS,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/19/2021 05:00:00 PM,04/19/2021 05:05:00 PM,Alley Pond Park,Oakland Lake,Domestic Duck,Public,Domestic,Healthy,2.5,Adult,Birds;#Domestic,311-06014520,ACC,3,FALSE,FALSE,NA,NA,FALSE,FALSE,"115294, 115295, 115296"
04/18/2021 03:50:00 PM,04/18/2021 03:50:00 PM,Forest Park,Golf Course,Striped Skunk,Central,Native,Injured,0.75,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/18/2021 10:15:00 AM,04/18/2021 10:45:00 AM,Mafera Park,65th Pl and 68th Ave,Eastern Gray Squirrel,Central,Native,DOA,0.5,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/15/2021 08:15:00 AM,04/15/2021 08:30:00 AM,Harvey Park,144th St and 20th Ave,European Starling,Public,Native,Healthy,0.5,Adult,Birds,311-05373062,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/13/2021 10:23:00 AM,04/13/2021 10:23:00 AM,Forest Park,Picnic area by bandshell,Raccoon,Employee,Native,Injured,2,Adult,Small Mammals-RVS,311-05954633,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,114863
04/12/2021 03:00:00 PM,04/12/2021 03:15:00 PM,Kissena Park,West side of Kissena Lake,Mute Swan,Public,Invasive,Healthy,0.75,Adult,Birds,NA,Advised/Educated others,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/12/2021 02:35:00 PM,04/12/2021 02:51:00 AM,Little Bay Park,Comfort Station,Cat,Central,Domestic,Healthy,0.25,Adult,Small Mammals-non RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/12/2021 11:44:00 AM,04/12/2021 11:54:00 AM,Flushing Meadows Corona Park,Olmstead Center behind the trailers,Cat,Employee,Domestic,Unhealthy,2,Adult,Small Mammals-non RVS,311-05946337,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,114808
04/11/2021 11:00:00 AM,04/11/2021 11:28:00 AM,Forest Park,Bandshell area,Raccoon,Central,Native,Injured,0.75,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/10/2021 01:55:00 PM,04/10/2021 02:00:00 PM,Alley Pond Park,Alley Pond Environmental Center,Eastern Cottontail Rabbit,Central,Native,Healthy,1,Juvenile,Small Mammals-non RVS,311-05928593,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/09/2021 09:35:00 AM,04/09/2021 09:45:00 AM,Forest Park,"Forest Park Dr W, near where bandshell meets golf course",Raccoon,Employee,Native,Injured,0.75,Adult,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
04/09/2021 10:00:00 AM,04/09/2021 10:45:00 AM,MacDonald Park,Service road between 70 Ave and 70 Rd by Queens Blvd,Bird (Unknown),Central,Native,Injured,0.5,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/07/2021 09:30:00 AM,04/07/2021 09:40:00 AM,Forest Park,"40.695629, -73.863802",Raccoon,Employee,Native,Unhealthy,1.25,Adult,Small Mammals-RVS,311-05896343,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,114486
04/06/2021 01:00:00 PM,04/06/2021 01:00:00 PM,Forest Park,"40.701434, -73.841249",Raccoon,Employee,Native,Unhealthy,1.25,Adult,Small Mammals-RVS,311-05889098,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,114436
04/03/2021 05:00:00 PM,04/03/2021 05:15:00 PM,Alley Pond Park,Alley Pond Golf Center Mini Golf Course,Killdeer,Public,Native,Healthy,2,Adult,Birds,311-05863802,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/03/2021 12:15:00 PM,04/03/2021 12:15:00 PM,Alley Pond Park,Oakland Lake,Mallard Duck,Central,Native,Unhealthy,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
04/02/2021 03:00:00 PM,04/02/2021 03:45:00 PM,Forest Park,Barbecue Area,Striped Skunk,Employee,Native,Injured,1,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/29/2021 12:14:00 PM,03/29/2021 12:19:00 PM,Kissena Park,West side of the lake on a path between the two staircases,Raccoon,Employee,Native,Unhealthy,1.25,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/29/2021 10:15:00 AM,03/29/2021 10:27:00 AM,Kissena Park,Kissena Lake,Mute Swan,Central,Invasive,Healthy,1,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
03/27/2021 05:30:00 PM,03/27/2021 05:31:00 PM,Forest Park,Bandshell area,Striped Skunk,Central,Native,Healthy,1,Adult;#Juvenile,Small Mammals-RVS,NA,Monitored Animal,2,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
03/25/2021 10:30:00 AM,03/25/2021 10:32:00 AM,Forest Park,"40.701150,-73.857742  In front of Shops",Raccoon,Employee,Native,Unhealthy,1.5,Juvenile,Small Mammals-RVS,311-05781824,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,113745
03/23/2021 11:50:00 AM,03/23/2021 11:50:00 AM,Broad Channel American Park,"40.5955364, -73.8241701",Canada Goose,Observed by Ranger,Native,DOA,0.25,Adult,Birds,NA,Advised/Educated others,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/17/2021 05:15:00 PM,03/17/2021 05:30:00 PM,Bowne Park,Near Bowne Lake,Canada Goose,Central,Native,Healthy,1.5,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
03/16/2021 09:15:00 AM,03/16/2021 09:15:00 AM,Forest Park,"40.701110, -73.859041",Raccoon,Employee,Native,Unhealthy,1,Adult,Small Mammals-RVS,311-05696558,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,113251
03/11/2021 11:00:00 AM,03/11/2021 11:06:00 AM,Oakland Gardens,Cloverdale Blvd entrance to Oakland Lake,Red-Eared Slider,Employee,Invasive,Injured,1,Juvenile,Terrestrial Reptile or Amphibian,311-05649484,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,153730
03/11/2021 09:20:00 AM,03/11/2021 09:25:00 AM,Hoffman Park,Behind the concrete bleachers near 58th Ave and Hoffman Dr,Cat,Central,Domestic,Unhealthy,1.75,Adult,Domestic,311-05647659,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,112985
03/07/2021 07:53:00 AM,03/07/2021 08:09:00 AM,"Phil ""Scooter"" Rizzuto Park",Park,Chicken,Central,Domestic,Healthy,0.5,Adult,Domestic;#Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/03/2021 11:25:00 AM,03/03/2021 12:30:00 PM,Crocheron Park,Golden Pond,Mute Swan,Public,Invasive,Injured,0.25,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
03/02/2021 04:33:00 PM,03/03/2021 04:45:00 PM,Forest Park,"Myrtle Ave and Park Lane South by 112th Street 40°42'08.1""N 73°50'24.6""W 40.702256, -73.840160",Raccoon,Employee,Native,Unhealthy,1.25,Adult,Small Mammals-RVS,311-05562057,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,112567
02/26/2021 03:55:00 PM,02/26/2021 04:00:00 PM,Oakland Gardens,Springfield Blvd and 47 Ave,Dog,Public,Domestic,Healthy,1,Adult,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/26/2021 03:30:00 PM,02/26/2021 03:30:00 PM,St. Albans Park,"Central green opposite of Sayers Ave, base of large tree",Eastern Gray Squirrel,Observed by Ranger,Native,DOA,0.25,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/24/2021 01:46:00 PM,02/24/2021 01:47:00 PM,Broad Channel American Park,Cross Bay Blvd and W 22nd Rd,Brant Goose,Observed by Ranger,Native,Injured,0.75,Adult,Birds,311-05505747,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,112291
02/23/2021 10:10:00 AM,02/23/2021 10:17:00 AM,St. Michael's Playground,Playground area near 31st Ave,Dog,Central,Domestic,Unhealthy,2.25,Adult,Domestic,31105495398,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,112219
02/17/2021 10:44:00 AM,02/17/2021 11:30:00 AM,Motor Parkway,209 St/Vanderbilt Motor Parkway,Chicken,Central,Domestic,Healthy,1.5,Adult,Birds;#Domestic,311-05446012,ACC,3,FALSE,FALSE,NA,NA,FALSE,FALSE,111947
02/16/2021 05:45:00 PM,02/17/2021 07:30:00 AM,Bowne Park,Bowne Lake,Canada Goose,Public,Native,Injured,2,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
02/10/2021 03:25:00 PM,02/10/2021 03:30:00 PM,Forest Park,"Dry Harbor parking lot (40.702206, -73.867878)",Raccoon,Employee,Native,Unhealthy,1,Adult,Small Mammals-RVS,311-05391600,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,111642
02/05/2021 05:15:00 PM,02/05/2021 05:20:00 PM,Broad Channel American Park,Parking lot btwn Broad Channel American Ballfields and Sunset Cove Park,Brant Goose,Central,Native,Injured,2.75,Adult,Birds,311-05345813,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
02/05/2021 10:20:00 AM,02/05/2021 10:25:00 AM,Crocheron Park,Cross Island Parkway side of Crocheron Park,Mute Swan,Observed by Ranger,Invasive,DOA,0.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/30/2021 08:15:00 AM,01/30/2021 08:15:00 AM,Little Bay Park,Utopia Parkway and Cryders Lane entrance on the shoreline,Canada Goose,Observed by Ranger,Native,Injured,2,Adult,Birds,311-05281661,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
01/30/2021 08:15:00 AM,01/30/2021 08:15:00 AM,Little Bay Park,Utopia Parkway and Cryders Lane entrance on the shoreline,Canada Goose,Observed by Ranger,Native,Injured,1,Adult,Birds,311-05281661,Rehabilitator,1,FALSE,TRUE,Wild Bird Fund,0.75,FALSE,FALSE,NA
01/29/2021 08:50:00 AM,01/29/2021 08:50:00 AM,Little Bay Park,Utopia Parkway and Cryders Lane on the shoreline,Canada Goose,Observed by Ranger,Native,Injured,0.25,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.25,FALSE,FALSE,NA
01/28/2021 09:00:00 AM,01/28/2021 09:00:00 AM,Little Bay Park,Utopia Parkway and Cryders Lane on the shoreline,Canada Goose,Observed by Ranger,Native,Injured,0.5,Adult,Birds,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
01/28/2021 09:00:00 AM,01/28/2021 09:00:00 AM,Little Bay Park,Utopia Parkway and Cryders Lane,Canada Goose,Observed by Ranger,Native,DOA,0.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,0.5,FALSE,FALSE,NA
01/27/2021 01:20:00 PM,01/27/2021 01:30:00 PM,Cunningham Park,"Redwood Playground (40.726900, -73.775723)",Raccoon,Central,Native,Unhealthy,4,Adult,Small Mammals-RVS,311-05-25-12-82,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,150509
01/27/2021 09:30:00 AM,01/27/2021 09:33:00 AM,Kissena Park,Boathouse Garden,Raccoon,Central,Native,Unhealthy,1.5,Adult,Small Mammals-RVS,311-052-49-205,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,150443
01/25/2021 09:32:00 AM,01/25/2021 09:45:00 AM,Flushing Meadows Corona Park,Fountain of the Planets,Ring-Billed Gull,Employee,Native,Injured,2,Adult,Birds,311-05232645,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,110940
01/23/2021 04:35:00 PM,01/23/2021 04:35:00 PM,Crocheron Park,Golden Pond,Mute Swan,Central,Invasive,Unhealthy,4,Adult,Birds,311-05216613,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
01/23/2021 11:45:00 AM,01/23/2021 11:45:00 AM,Flushing Meadows Corona Park,Pat Dolan Trail - junction nearest to bird blind area,Muskrat,Observed by Ranger,Native,DOA,0.25,Adult,Small Mammals-non RVS,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/21/2021 12:00:00 PM,01/21/2021 12:00:00 PM,Flushing Meadows Corona Park,FMCP Boathouse,Mallard Duck,Central,Native,Injured,3,Adult,Birds,311-05196406,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
01/20/2021 02:10:00 PM,01/20/2021 02:16:00 PM,Alley Pond Park,Alley Pond Environmental Center 228-06 Northern Blvd,Canada Goose,Employee,Native,DOA,0.5,Adult,Birds,NA,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/20/2021 10:20:00 AM,01/20/2021 10:20:00 AM,Forest Park,"40.701042, -73.856841",Raccoon,Observed by Ranger,Native,Unhealthy,1,Adult,Small Mammals-RVS,311-05186844,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,110697
01/20/2021 08:45:00 AM,01/20/2021 08:45:00 AM,Forest Park,Greenhouse parking lot,Raccoon,Employee,Native,Unhealthy,0.25,Juvenile,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/12/2021 12:40:00 PM,01/12/2021 12:48:00 PM,Forest Park,Union Turnpike and 71st Ave,Raccoon,Central,Native,Unhealthy,0.5,Adult,Small Mammals-RVS,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
01/08/2021 10:00:00 AM,01/08/2021 11:35:00 AM,Alley Pond Park,"Alley Pond Environmental Center, 76th Ave entrance",Virginia Opossum,Employee,Native,Injured,2,Adult,Small Mammals-non RVS,311-05083739,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,110107
01/08/2021 09:25:00 AM,01/08/2021 09:30:00 AM,Rockaway Beach and Boardwalk,Beach 9th St and Seagirt Ave,Mute Swan,Employee,Invasive,Unhealthy,2,Juvenile,Birds,311-05083669,ACC,1,TRUE,FALSE,NA,NA,FALSE,FALSE,110098
12/30/2020 03:30:00 PM,12/30/2020 03:30:00 PM,Forest Park,Forest Park Visitor Center,Domestic Dove,Observed by Ranger,Domestic,Unhealthy,1,Adult,Domestic;#Birds,311-05009156,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,109692
12/26/2020 03:45:00 PM,12/26/2020 03:50:00 PM,Cunningham Park,Path to the left of the fork in the Parking Lot off the DMV Testing Site,Raccoon,Central,Native,DOA,0.5,Adult,Small Mammals-RVS,311-049-738-62,Relocated/Condition Corrected,1,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/24/2020 11:11:00 AM,12/24/2020 11:12:00 AM,Crocheron Park,Btwn Golden Pond and Cross Is Pkwy,Canada Goose,Public,Native,Injured,3.5,Adult,Birds,311-04959970,ACC,3,FALSE,FALSE,NA,NA,FALSE,FALSE,14797
12/20/2020 11:45:00 AM,12/20/2020 11:50:00 AM,Alley Pond Park,Oakland Lake by Ice Rescue Ladder #2,Canada Goose,Central,Native,Unhealthy,3,Adult,Birds,311-04-92-77-13,Rehabilitator,1,FALSE,FALSE,Wild Bird Fund,NA,FALSE,FALSE,NA
12/20/2020 08:20:00 AM,12/20/2020 08:29:00 AM,Alley Pond Park,Handball courts by Adventure Course,Raccoon,Central,Native,Unhealthy,2.75,Juvenile,Small Mammals-RVS,311-04-92-58-91,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,147064
12/17/2020 09:14:00 PM,12/18/2020 10:00:00 AM,Bowne Park,Bowne Lake,Canada Goose,Central,Native,Injured,1,Adult,Birds,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/15/2020 02:25:00 PM,12/15/2020 02:35:00 PM,Flushing Meadows Corona Park,Jurassic Playground,Raccoon,Employee,Native,Injured,0.75,Adult,Small Mammals-RVS,NA,Monitored Animal,1,FALSE,TRUE,NA,0.5,FALSE,FALSE,NA
12/13/2020 12:00:00 PM,12/14/2020 12:05:00 PM,Baisley Pond Park,Baisley Pond Park,Pig,Public,Domestic,Healthy,0.75,Juvenile,Domestic,NA,Unfounded,0,FALSE,FALSE,NA,NA,FALSE,FALSE,NA
12/13/2020 11:10:00 AM,12/13/2020 11:15:00 AM,Cunningham Park,Tennis Courts,Raccoon,Central,Native,Unhealthy,1.25,Adult,Small Mammals-RVS,311-04861465,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,108868
12/13/2020 10:10:00 AM,12/13/2020 10:15:00 AM,Cunningham Park,Tennis Courts,Raccoon,Central,Native,Unhealthy,3,Adult,Small Mammals-RVS,311-04861465,ACC,1,FALSE,FALSE,NA,NA,FALSE,FALSE,108867
